Geo_Type_Name,Start_Date,Data_Value
UHF34,12/01/2010,21.55
UHF34,06/01/2014,13.5
UHF34,12/01/2012,26.98
UHF34,06/01/2019,17.72
UHF34,06/01/2015,17.36
UHF34,12/01/2019,25.27
CD,12/31/2015,6.53
CD,01/01/2018,6.44
CD,06/01/2021,7.8
UHF34,12/31/2015,5.98
UHF34,01/01/2018,6.06
UHF34,06/01/2021,7.25
UHF34,06/01/2014,7.37
UHF34,01/01/2015,7.16
UHF34,01/01/2015,13.55
UHF42,06/01/2014,10.62
UHF42,01/01/2015,15.28
UHF42,06/01/2020,28.33
UHF42,06/01/2017,28.83
UHF42,06/01/2018,29.89
UHF34,12/01/2018,6.28
CD,12/01/2010,30.74
CD,06/01/2009,19.99
CD,12/01/2014,25.06
CD,06/01/2009,17.21
CD,12/01/2010,26.67
CD,12/01/2012,16.82
CD,12/01/2014,22.67
UHF34,06/01/2015,8.29
UHF34,06/01/2019,7.02
UHF34,12/01/2019,6.12
UHF34,12/01/2012,9.23
CD,06/01/2015,8.89
CD,06/01/2015,9.76
CD,06/01/2019,7.91
CD,12/01/2009,9.71
CD,06/01/2019,7.73
CD,12/01/2019,7.71
CD,01/01/2018,7.52
CD,06/01/2021,8.78
CD,06/01/2012,10.08
CD,06/01/2013,10.09
UHF34,06/01/2011,30.25
UHF34,06/01/2016,31.62
UHF34,06/01/2010,33.99
UHF34,06/01/2011,33.92
UHF34,06/01/2016,33.45
UHF34,06/01/2018,25.57
UHF34,06/01/2017,23.78
UHF34,06/01/2017,24.04
UHF34,06/01/2020,28.06
UHF34,12/01/2016,32.3
UHF34,06/01/2018,22.81
UHF34,06/01/2017,25.05
UHF34,06/01/2020,17.92
UHF34,06/01/2018,28.83
UHF34,06/01/2020,30.19
UHF34,06/01/2017,30.27
UHF34,12/01/2008,32.54
UHF34,12/01/2017,26.16
UHF34,12/01/2008,30.02
UHF34,12/01/2010,15.38
UHF34,06/01/2009,13.91
UHF34,12/01/2012,12.09
UHF34,12/01/2014,11.75
UHF34,12/01/2010,15.35
UHF34,12/01/2012,11.87
UHF34,12/01/2014,11.74
UHF34,01/01/2017,9.61
UHF34,01/01/2021,8.37
UHF34,06/01/2014,8.97
UHF34,01/01/2015,8.87
UHF34,01/01/2015,8.72
UHF34,12/01/2010,10.77
UHF34,01/01/2015,9.14
CD,06/01/2016,14.49
CD,12/01/2015,23.94
CD,12/01/2020,21.14
CD,06/01/2012,19.65
CD,06/01/2013,19.36
CD,12/31/2015,20.74
CD,01/01/2018,19.9
CD,12/01/2010,32.5
CD,01/01/2005,43.1
UHF42,01/01/2016,27.4
UHF42,01/01/2005,13.1
UHF42,01/01/2016,13.4
UHF42,01/01/2016,21.1
CD,01/01/2016,36
CD,01/01/2005,32.4
CD,06/01/2009,24.63
CD,12/01/2012,22.74
UHF42,06/01/2020,31.59
UHF42,06/01/2009,28.58
UHF42,06/01/2017,30.26
UHF42,06/01/2012,34.46
UHF42,06/01/2021,11.69
UHF42,06/01/2012,17.24
UHF42,12/01/2011,15.31
UHF42,12/01/2011,20.99
UHF42,12/01/2011,19.83
CD,12/01/2009,27.19
CD,12/01/2011,25.06
CD,06/01/2017,14.86
CD,12/01/2016,25.77
CD,06/01/2018,13.04
UHF34,12/01/2008,33.96
UHF34,12/01/2010,31.41
UHF34,06/01/2014,13.79
UHF34,06/01/2019,28.46
UHF34,06/01/2019,25.41
UHF34,06/01/2015,27.49
UHF34,06/01/2015,31.19
CD,06/01/2012,31.8
CD,06/01/2013,28.5
CD,06/01/2013,29.5
CD,06/01/2021,27.64
CD,01/01/2017,7.26
CD,06/01/2021,7.87
CD,01/01/2018,6.7
CD,06/01/2013,9.73
CD,06/01/2012,9.72
CD,12/31/2015,6.85
CD,01/01/2018,6.4
CD,06/01/2012,33.94
CD,06/01/2013,31.61
CD,06/01/2012,34.79
CD,06/01/2013,32.27
CD,06/01/2021,32.38
CD,06/01/2021,31.41
CD,01/01/2018,17.71
CD,06/01/2012,9.98
CD,12/31/2015,6.98
CD,01/01/2018,7.06
CD,06/01/2021,8.38
CD,06/01/2012,10.19
CD,06/01/2013,9.91
UHF34,06/01/2014,8.49
UHF34,12/01/2019,7.56
UHF34,06/01/2019,8.19
UHF34,06/01/2015,9.91
UHF34,12/01/2019,7.35
Borough,06/01/2018,30.78
Borough,06/01/2020,30.85
UHF42,06/01/2009,27.11
UHF42,06/01/2009,29
UHF42,06/01/2009,27.77
UHF42,06/01/2009,28.36
CD,12/01/2014,25.94
UHF34,01/01/2015,8.51
UHF34,01/01/2020,6.11
UHF34,12/01/2018,7.17
UHF34,06/01/2014,9.05
UHF34,12/01/2018,8.01
UHF34,01/01/2020,6.56
CD,12/01/2012,10.1
CD,06/01/2015,9.21
CD,12/01/2009,9.79
CD,12/01/2019,8.36
CD,06/01/2019,8.08
CD,12/01/2012,10.32
CD,12/01/2019,7.41
CD,12/01/2009,9.09
CD,06/01/2013,10.62
CD,06/01/2012,10.7
CD,06/01/2012,11.35
CD,12/31/2015,7.27
CD,01/01/2018,6.88
CD,12/31/2015,7.71
CD,06/01/2012,10.39
CD,12/01/2008,29.65
UHF42,06/01/2017,13.83
UHF42,12/01/2016,24.91
UHF42,06/01/2018,12.36
UHF42,06/01/2020,9.49
UHF42,06/01/2010,25.62
UHF42,12/31/2015,28.36
UHF42,01/01/2018,27.57
UHF42,01/01/2018,21.66
UHF42,06/01/2021,14.42
UHF42,12/01/2009,25.28
UHF42,12/01/2011,23.12
UHF42,01/01/2017,28.46
UHF42,12/01/2014,26.74
UHF42,01/01/2021,18.21
CD,01/01/2005,1.1
UHF42,01/01/2016,39.4
UHF42,01/01/2005,46.1
UHF42,01/01/2016,40.9
UHF42,01/01/2016,15.5
UHF42,01/01/2005,35.7
UHF42,01/01/2016,38
UHF42,01/01/2016,3.8
UHF42,01/02/2012,4.3
UHF42,01/01/2015,3.2
UHF42,01/01/2005,54.8
UHF42,01/02/2012,253.14
UHF42,01/01/2015,193.1
UHF42,01/02/2012,75.56
UHF42,01/01/2015,53.6
CD,06/01/2012,34.95
CD,06/01/2013,31.93
CD,06/01/2021,31.35
CD,06/01/2021,32.37
CD,06/01/2013,33.64
CD,06/01/2012,9.86
CD,06/01/2013,9.63
CD,06/01/2021,7.99
CD,06/01/2013,9.75
CD,01/01/2015,7.91
CD,12/01/2018,6.74
CD,01/01/2020,5.78
CD,06/01/2015,8.76
CD,12/01/2019,7.15
CD,06/01/2019,7.2
CD,06/01/2012,14.35
CD,01/01/2018,16.26
CD,06/01/2021,10.4
CD,01/01/2015,17.22
CD,01/01/2020,13.08
CD,06/01/2019,33.58
CD,06/01/2015,32.64
CD,12/01/2012,20.59
CD,12/01/2011,17.39
Borough,01/01/2005,26
CD,12/31/2015,14.64
CD,06/01/2012,12.62
CD,06/01/2013,11.46
CD,06/01/2013,9.53
CD,06/01/2012,10.96
CD,06/01/2021,8.66
CD,06/01/2010,36.2
CD,06/01/2010,16.19
CD,06/01/2016,12.15
UHF34,12/01/2008,10.59
UHF34,06/01/2014,8.19
UHF34,01/01/2020,6.24
UHF34,06/01/2014,9.27
UHF34,01/01/2015,9.78
UHF34,06/01/2014,9.79
UHF34,01/01/2017,9.54
UHF34,12/01/2012,8.39
UHF34,06/01/2009,10.23
UHF34,12/01/2010,12.56
UHF34,12/01/2014,9.23
UHF34,01/01/2017,7.27
UHF34,01/01/2021,6.45
UHF42,12/01/2012,11.06
UHF42,12/01/2014,10.94
UHF42,01/01/2017,9.01
UHF42,01/01/2021,7.58
UHF42,12/01/2010,14
UHF42,12/01/2014,10.46
UHF42,01/01/2017,8.52
UHF42,12/01/2010,14.81
UHF42,06/01/2009,13.16
UHF42,01/01/2021,7.8
UHF42,01/01/2018,6.99
UHF42,06/01/2021,8.34
UHF42,06/01/2012,12.25
Borough,06/01/2013,11.81
UHF34,12/01/2009,9.54
UHF34,12/01/2011,9.22
UHF34,12/01/2016,8.01
UHF34,06/01/2018,8.35
UHF42,06/01/2012,11.54
UHF42,12/31/2015,6.51
CD,12/01/2010,9.24
CD,12/01/2008,9.76
CD,01/01/2015,7.89
CD,01/01/2020,5.79
CD,12/01/2018,6.72
CD,01/01/2015,8.21
CD,01/01/2020,5.94
CD,12/01/2018,6.92
CD,06/01/2012,15.49
CD,06/01/2013,15.84
CD,06/01/2021,10.53
CD,12/01/2008,22.17
CD,12/01/2010,21.48
CD,06/01/2014,12.93
CD,01/01/2015,18.17
CD,01/01/2020,14.28
CD,12/01/2018,19.91
CD,06/01/2019,31.45
CD,06/01/2015,33.12
CD,06/01/2019,33.94
CD,06/01/2013,31.27
CD,12/31/2015,17.21
CD,01/01/2018,16.55
CD,06/01/2013,16.72
CD,06/01/2012,16.28
CD,12/31/2015,17.63
CD,12/01/2011,20.08
CD,12/01/2011,19.02
CD,12/01/2011,19.34
CD,06/01/2020,10.56
UHF42,01/02/2012,9.56
UHF42,01/01/2015,7.9
UHF42,01/02/2012,14.54
UHF42,01/01/2015,111.6
UHF42,01/02/2012,129.63
UHF42,01/01/2015,21.4
CD,06/01/2019,7.73
UHF42,06/01/2012,16.49
CD,06/01/2010,32.91
CD,12/01/2011,8.61
CD,12/01/2011,9.05
CD,12/01/2011,9.18
UHF42,01/01/2005,18.3
UHF42,01/01/2005,17.8
UHF42,01/01/2005,44.8
UHF42,01/02/2012,22.18
UHF42,01/01/2015,12.4
UHF42,01/02/2012,11.24
CD,12/01/2017,9.5
CD,12/01/2017,8.69
CD,12/01/2013,11.73
CD,12/01/2013,11.06
CD,12/01/2008,12.79
CD,12/01/2017,7.64
CD,01/01/2019,6.2
CD,06/01/2011,32.52
CD,12/01/2010,32.73
CD,06/01/2013,10.28
CD,12/31/2015,8.09
CD,12/01/2010,11.52
CD,06/01/2009,10.39
CD,01/01/2021,6.25
UHF34,06/01/2019,27.77
UHF34,06/01/2015,31.57
UHF34,06/01/2019,29.95
UHF34,06/01/2015,31.81
UHF34,06/01/2019,27.73
CD,06/01/2012,33.02
CD,06/01/2013,29.73
CD,06/01/2012,28.81
CD,06/01/2013,26.1
CD,06/01/2012,33.63
CD,06/01/2012,35.26
CD,06/01/2012,32.9
CD,06/01/2013,30.37
CD,06/01/2021,30.23
CD,06/01/2021,30.45
CD,06/01/2021,30.3
CD,06/01/2012,33.72
CD,06/01/2013,30.74
CD,06/01/2021,30.39
CD,12/31/2015,7.79
CD,01/01/2018,7.13
CD,06/01/2021,8.31
CD,12/31/2015,6.62
CD,01/01/2018,6.19
CD,06/01/2021,7.58
CD,06/01/2021,8.5
CD,01/01/2018,7.16
CD,06/01/2021,8.51
CD,06/01/2012,10.04
CD,12/01/2020,20.09
CD,12/31/2015,15.91
CD,01/01/2018,14.49
CD,01/01/2005,30.4
CD,01/01/2016,30.8
Borough,06/01/2013,31.6
CD,01/01/2017,15.09
CD,12/01/2012,16.78
CD,12/01/2010,26.08
CD,06/01/2009,15.63
CD,12/01/2010,24.44
CD,06/01/2009,13.73
CD,12/01/2012,15.06
CD,01/01/2021,14.85
CD,12/01/2011,20.6
CD,12/01/2009,23.48
CD,12/01/2013,17.34
CD,06/01/2017,12.64
CD,12/01/2016,24.09
CD,06/01/2018,12.27
CD,06/01/2020,8.42
CD,12/01/2019,6.97
CD,06/01/2019,7.6
CD,12/31/2015,6.78
CD,12/01/2011,8.05
CD,12/01/2011,8.24
CD,12/01/2008,11.72
CD,12/01/2013,10.35
CD,01/01/2019,6.03
CD,12/01/2017,7.47
CD,12/01/2009,8.85
CD,12/01/2011,7.86
CD,12/01/2013,8.32
CD,12/01/2010,11.6
CD,06/01/2009,24.26
CD,12/01/2012,22.84
CD,12/01/2014,26.73
CD,01/01/2017,20.54
UHF42,01/01/2021,15.66
UHF42,12/01/2010,30.69
UHF42,06/01/2009,19.91
UHF42,12/01/2014,24.7
CD,12/01/2008,13.51
CD,12/01/2017,8.02
CD,06/01/2013,10.7
CD,06/01/2012,10.77
CD,12/31/2015,7.96
CD,12/01/2010,10.36
CD,06/01/2014,9.02
CD,12/01/2008,10.79
CD,12/01/2018,7.34
UHF42,01/01/2015,0
UHF42,01/01/2015,1.3
UHF42,01/01/2015,3
UHF42,01/01/2015,4.8
UHF42,01/01/2018,7.39
UHF42,06/01/2021,8.69
UHF42,12/31/2015,8.19
CD,12/01/2011,9.62
CD,12/01/2009,10.35
CD,12/01/2013,9.2
CD,06/01/2017,9.17
UHF42,12/01/2011,9.98
UHF42,12/01/2011,11.19
CD,06/01/2021,8.24
CD,12/31/2015,7.6
CD,01/01/2018,7.11
CD,06/01/2021,8.63
CD,12/31/2015,7.29
UHF34,06/01/2019,37.44
CD,06/01/2012,33.89
CD,06/01/2013,30.83
CD,06/01/2009,10.84
CD,12/01/2014,8.94
CD,01/01/2017,7.38
CD,01/01/2021,6.5
CD,01/01/2021,6.55
CD,12/31/2015,7.77
CD,01/01/2018,6.79
CD,06/01/2021,8.13
CD,06/01/2012,9.81
CD,06/01/2013,9.91
CD,12/31/2015,6.87
CD,06/01/2013,31.59
CD,06/01/2021,30.32
CD,06/01/2021,31.09
CD,06/01/2012,33.2
CD,12/31/2015,20.11
CD,01/01/2018,19.12
CD,01/01/2018,18.17
CD,06/01/2021,10.83
CD,01/01/2018,6.48
CD,06/01/2021,7.91
CD,01/01/2018,7.13
CD,12/01/2011,19.41
CD,06/01/2020,29.45
UHF42,01/01/2009,3.5
UHF42,01/01/2009,5.8
UHF42,01/01/2009,12.1
UHF42,01/01/2005,5.8
UHF42,01/01/2005,8
UHF42,01/01/2005,6.6
UHF42,01/01/2005,6.3
UHF42,01/01/2005,18.2
UHF42,01/02/2012,53.99
UHF42,01/01/2015,45.6
CD,12/01/2010,28.4
CD,06/01/2009,18.47
CD,12/01/2014,24.09
CD,01/01/2018,18.5
CD,06/01/2021,11.63
CD,12/31/2015,18.54
CD,01/01/2018,17.7
UHF42,01/01/2009,92
UHF42,01/02/2012,48.83
UHF42,01/01/2015,46.1
CD,06/01/2010,34.6
CD,06/01/2011,34.17
CD,06/01/2016,34.86
CD,06/01/2010,17.03
CD,06/01/2011,16.78
CD,06/01/2016,12.12
CD,12/01/2020,20.86
UHF34,12/01/2008,29.69
UHF34,12/01/2013,26.95
UHF34,12/01/2008,42.67
UHF34,12/01/2008,34.29
UHF34,01/01/2019,19.4
UHF34,12/01/2013,30.99
UHF34,12/01/2019,27.58
UHF34,12/01/2012,25.3
UHF34,06/01/2015,13.88
UHF34,12/01/2009,22.06
UHF34,06/01/2015,16.04
UHF34,12/01/2019,22.92
UHF34,12/01/2012,34.64
UHF34,06/01/2013,29.66
UHF34,06/01/2012,32.12
UHF34,06/01/2013,24.1
UHF34,06/01/2012,26.62
UHF34,06/01/2013,24.26
UHF34,06/01/2012,34.08
UHF34,06/01/2013,30.79
UHF34,06/01/2012,34.46
UHF34,06/01/2012,26.81
UHF34,06/01/2021,27.39
UHF42,06/01/2012,9.41
UHF42,06/01/2013,9.45
UHF42,12/31/2015,5.98
UHF42,06/01/2021,7.69
UHF42,01/01/2018,6.42
UHF34,06/01/2016,8.28
UHF34,06/01/2010,11.93
UHF34,06/01/2011,11.57
UHF34,06/01/2010,11.97
UHF34,06/01/2016,8.05
UHF34,12/01/2015,8.59
UHF34,06/01/2011,13.86
UHF42,01/01/2015,46.4
CD,12/01/2010,10.3
CD,01/01/2015,8.88
UHF42,12/01/2009,9.25
UHF42,12/01/2012,9.68
UHF42,06/01/2010,12.49
UHF42,06/01/2011,11.93
UHF42,12/01/2015,8.42
UHF42,12/01/2011,10.85
UHF42,12/01/2009,11.46
UHF42,06/01/2017,9.91
UHF42,12/01/2016,8.28
UHF42,12/01/2013,12.53
UHF42,12/01/2016,10.05
UHF42,06/01/2017,11.34
UHF42,06/01/2020,8.7
UHF42,01/01/2021,7.1
UHF42,06/01/2009,14.29
UHF42,12/01/2012,12.41
UHF42,12/01/2010,11.13
UHF42,12/01/2008,11.6
UHF42,01/01/2015,9.36
UHF42,12/01/2018,7.59
UHF42,12/01/2008,14.24
UHF42,06/01/2014,11.83
UHF42,12/01/2018,11.75
UHF42,01/01/2013,15.7
UHF42,12/01/2015,10.66
UHF42,06/01/2016,9.15
UHF42,01/01/2013,67.4
CD,12/01/2011,9.37
CD,06/01/2012,10.47
CD,06/01/2013,10.46
CD,06/01/2012,9.8
CD,06/01/2013,9.13
CD,01/01/2018,6.66
CD,06/01/2021,7.97
CD,06/01/2013,10.37
CD,06/01/2012,10.47
CD,06/01/2013,9.82
CD,06/01/2012,9.93
CD,12/31/2015,7.08
CD,12/01/2010,10.31
CD,12/01/2010,9.33
CD,12/01/2012,9.81
CD,12/01/2012,10.41
CD,12/01/2019,7.99
CD,12/01/2012,10.39
CD,12/01/2009,9.84
CD,06/01/2019,8.56
CD,12/01/2019,8.07
CD,12/01/2009,8.75
CD,12/01/2019,5.95
CD,06/01/2013,17.84
CD,12/31/2015,20.32
CD,01/01/2018,19.09
CD,06/01/2012,20.2
CD,06/01/2013,19.38
CD,06/01/2021,5.09
CD,12/01/2010,24.74
CD,12/01/2008,26.86
CD,01/01/2015,21.87
CD,01/01/2020,17.52
CD,06/01/2011,11.53
CD,06/01/2010,11.96
CD,12/01/2015,8.84
CD,06/01/2016,8.28
CD,12/01/2020,6.89
CD,12/01/2016,7.88
CD,06/01/2018,8.47
CD,06/01/2020,7.03
CD,06/01/2018,9
CD,06/01/2009,11.05
CD,12/01/2010,14.37
CD,12/01/2012,9.46
CD,12/01/2014,10.44
CD,01/01/2017,7.94
UHF42,01/01/2015,22.5
UHF42,01/01/2015,0.2
UHF42,01/01/2015,65
UHF42,01/01/2021,6.79
UHF42,06/01/2009,10.95
UHF42,12/01/2010,13.86
UHF42,12/01/2014,10.33
CD,01/01/2021,18.6
UHF42,01/01/2021,13.26
UHF42,06/01/2011,32.97
UHF42,06/01/2010,33.32
UHF42,06/01/2016,33.48
UHF42,06/01/2016,30.17
UHF42,06/01/2011,18.51
UHF42,12/01/2015,23.39
UHF42,06/01/2010,13.07
UHF42,06/01/2011,12.83
CD,06/01/2009,10.38
CD,12/01/2012,8.14
CD,01/01/2018,6.54
CD,12/01/2008,9.43
CD,12/01/2010,9.37
CD,06/01/2014,7.9
CD,12/01/2018,6.61
CD,01/01/2020,5.69
CD,12/01/2008,9.59
CD,12/01/2010,9.46
CD,06/01/2014,8.03
CD,01/01/2015,7.76
CD,12/01/2020,6.58
CD,06/01/2011,11.02
CD,06/01/2010,11.32
CD,06/01/2010,11.37
CD,06/01/2011,11.06
CD,12/01/2009,9.12
CD,06/01/2018,7.88
CD,12/01/2014,24.25
CD,01/01/2017,16.39
CD,06/01/2016,9.5
CD,06/01/2011,14.61
CD,06/01/2010,14.44
CD,12/01/2015,21.6
CD,01/01/2005,19.9
CD,01/01/2005,17.1
CD,01/01/2005,29.7
CD,01/01/2016,30.1
CD,01/01/2005,0.6
CD,01/01/2016,0.6
CD,01/01/2020,13.04
CD,06/01/2011,12.93
CD,06/01/2021,11.52
CD,06/01/2013,16.33
CD,06/01/2012,17
CD,12/31/2015,19.12
CD,06/01/2012,15.7
CD,01/01/2005,28.5
CD,01/01/2016,32.3
CD,01/01/2005,18.7
CD,01/01/2016,16.8
UHF42,06/01/2013,18.02
UHF42,12/01/2011,18.78
UHF42,12/01/2011,23.14
CD,01/01/2017,18.24
CD,12/01/2011,23.04
CD,12/01/2009,25.64
CD,12/01/2013,18.6
CD,06/01/2017,13.81
CD,06/01/2020,9.38
UHF42,01/02/2012,25.09
UHF42,01/01/2015,21.8
UHF42,01/02/2012,40.42
CD,12/01/2016,24.45
CD,12/01/2012,9.6
CD,12/01/2009,9
CD,06/01/2015,8.78
CD,06/01/2019,7.42
CD,12/01/2019,7.19
CD,12/01/2012,9.79
CD,06/01/2015,9.08
CD,06/01/2021,8.41
CD,01/01/2018,7.08
CD,06/01/2021,8.59
CD,12/01/2008,10.25
CD,06/01/2014,8.28
CD,01/01/2015,8.29
CD,12/01/2018,6.95
CD,12/01/2010,9.69
CD,12/01/2008,9.72
CD,01/01/2015,8.22
CD,01/01/2020,5.99
CD,12/01/2018,6.89
CD,12/01/2012,9.95
CD,06/01/2015,9.17
CD,06/01/2019,7.72
CD,06/01/2012,17.52
CD,06/01/2013,17.63
CD,12/31/2015,18.69
CD,12/01/2008,24.07
CD,12/01/2010,23.3
CD,06/01/2015,28.77
CD,06/01/2015,31.19
CD,06/01/2015,31.36
CD,06/01/2015,15.88
CD,06/01/2013,30.81
CD,06/01/2021,30.34
CD,06/01/2012,14.96
CD,06/01/2013,14.43
CD,12/31/2015,16.78
CD,01/01/2018,16.09
UHF34,12/01/2015,10.51
UHF34,06/01/2011,13.92
UHF34,12/01/2015,10.1
UHF34,06/01/2016,10.37
UHF34,06/01/2010,14.46
UHF34,06/01/2010,14.42
UHF34,06/01/2016,10.44
UHF34,12/01/2020,8.5
UHF34,12/01/2020,7.66
UHF42,01/01/2018,6.06
UHF42,06/01/2021,7.25
UHF42,06/01/2013,9.75
UHF42,06/01/2012,9.61
UHF34,06/01/2012,10.41
UHF34,06/01/2013,10.29
UHF34,01/01/2018,7
UHF34,06/01/2021,8.53
UHF42,06/01/2013,12.22
UHF42,12/31/2015,9.53
UHF42,01/01/2018,8.94
UHF42,06/01/2021,9.6
UHF42,06/01/2013,11.46
UHF42,01/01/2018,8.14
UHF42,06/01/2021,9.8
UHF42,12/01/2009,7.99
UHF42,12/01/2012,9.23
UHF42,12/01/2009,9.18
UHF42,06/01/2015,8.95
UHF42,06/01/2015,8.75
UHF42,12/01/2019,7.16
UHF42,06/01/2019,7.18
UHF34,06/01/2013,28.87
UHF34,06/01/2013,31.43
UHF34,06/01/2021,30.79
UHF34,06/01/2021,27.41
UHF34,06/01/2013,22.74
UHF34,01/01/2018,25.89
UHF34,06/01/2012,31
UHF34,12/31/2015,27.55
UHF34,01/01/2018,26.64
UHF34,06/01/2021,19.44
UHF34,06/01/2012,31.46
UHF34,12/31/2015,27.31
UHF34,06/01/2015,31.18
UHF34,06/01/2019,30.46
UHF34,06/01/2015,32.58
UHF42,06/01/2019,7.02
UHF42,12/01/2019,6.12
UHF42,12/01/2010,9.17
UHF42,12/01/2008,9.35
UHF34,06/01/2011,11.24
UHF34,06/01/2010,11.58
UHF34,12/01/2015,7.68
UHF34,06/01/2016,7.8
UHF34,12/01/2020,6.5
UHF34,12/01/2008,13.62
UHF34,12/01/2008,13.49
UHF34,12/01/2008,14.47
UHF34,01/01/2019,6.7
UHF34,12/01/2008,13.3
UHF34,06/01/2019,8.11
UHF34,12/01/2012,10.29
UHF34,06/01/2015,9.52
UHF34,12/01/2012,10.53
UHF34,12/01/2009,9.68
UHF34,06/01/2019,7.76
UHF34,01/01/2018,7.39
UHF42,06/01/2016,10.16
UHF42,12/01/2015,18.34
UHF42,12/01/2020,18.87
CD,06/01/2011,29.87
CD,06/01/2010,31.31
CD,06/01/2016,32.27
CD,06/01/2011,30.7
CD,06/01/2010,31.68
CD,06/01/2016,32.54
CD,12/01/2015,22.27
CD,06/01/2016,13.27
CD,12/01/2020,19.89
CD,06/01/2010,21.9
CD,06/01/2011,21.44
UHF42,12/01/2020,21.48
UHF42,01/01/2017,18.5
CD,01/01/2005,26.4
CD,01/01/2016,26.4
UHF42,01/01/2005,26.3
UHF42,01/01/2005,19.6
CD,01/01/2005,25.3
CD,01/01/2016,25.1
CD,01/01/2016,32.5
CD,01/01/2005,34.6
CD,01/01/2016,15.4
CD,01/01/2005,34.9
CD,06/01/2014,13.67
CD,01/01/2015,18.34
UHF42,12/01/2010,28.98
UHF42,06/01/2009,19.25
CD,12/01/2019,7.37
CD,06/01/2019,7.48
CD,06/01/2018,11.25
UHF42,12/31/2015,20.91
UHF42,01/01/2018,20.89
UHF42,06/01/2021,15.47
UHF42,06/01/2012,18.77
CD,06/01/2021,8.46
CD,12/01/2011,9.13
CD,12/01/2011,9.03
CD,12/01/2011,8.45
CD,12/01/2011,8.12
CD,12/01/2011,8.81
CD,12/01/2008,13.04
CD,01/01/2019,6.7
CD,12/01/2013,12.16
CD,12/01/2017,7.46
CD,12/01/2008,12.64
CD,01/01/2019,6.23
CD,06/01/2020,8.99
CD,12/01/2011,22.86
CD,12/01/2009,25.48
CD,06/01/2017,8.84
CD,06/01/2018,8.22
CD,12/01/2016,7.63
CD,06/01/2020,6.78
CD,12/01/2009,9.77
CD,12/01/2013,8.83
CD,01/01/2021,6.53
CD,12/01/2010,12.59
CD,12/01/2018,23.86
CD,01/01/2015,11.81
CD,06/01/2019,30.34
CD,12/01/2009,23.63
CD,12/01/2009,19.16
CD,06/01/2015,10.83
CD,12/01/2012,27.47
CD,12/01/2009,25.68
CD,06/01/2019,15.35
CD,12/01/2012,25.64
CD,12/01/2009,25.25
CD,12/01/2012,26.7
CD,12/31/2015,11.44
CD,01/01/2018,11.01
CD,06/01/2021,12.68
CD,06/01/2021,13.13
CD,12/31/2015,21.21
CD,01/01/2018,19.94
CD,12/01/2011,23.02
CD,12/01/2011,17.25
CD,12/01/2011,23.5
CD,12/01/2011,22.55
CD,12/01/2011,23.73
CD,12/01/2011,25.55
CD,06/01/2018,14.08
CD,06/01/2020,11.93
CD,12/01/2009,28.7
CD,12/01/2011,26.72
CD,12/01/2013,22.8
CD,06/01/2009,26.17
CD,06/01/2020,29.65
CD,06/01/2017,28.81
UHF34,06/01/2012,11.44
UHF34,01/01/2018,8.16
UHF34,06/01/2012,12.92
UHF34,12/31/2015,10.05
UHF34,01/01/2018,9.58
UHF34,06/01/2021,10.36
UHF34,06/01/2013,13.1
UHF34,12/31/2015,9.86
UHF34,06/01/2012,13.01
UHF34,06/01/2013,12.93
UHF34,01/01/2018,9.44
UHF34,06/01/2021,9.45
UHF34,06/01/2013,10.09
UHF34,06/01/2012,10.07
UHF34,12/31/2015,7.22
UHF34,01/01/2018,6.9
UHF34,06/01/2021,8.24
UHF34,12/01/2010,12.85
UHF34,01/01/2020,8.41
UHF34,12/01/2008,13.89
UHF34,06/01/2014,11.35
UHF34,01/01/2015,10.91
UHF34,12/01/2010,12.96
UHF34,12/01/2008,13.74
UHF34,06/01/2014,11.48
UHF34,01/01/2015,11.13
UHF34,12/01/2018,11.51
UHF34,01/01/2020,7.41
UHF34,12/01/2018,27.97
UHF34,01/01/2020,22.48
UHF42,06/01/2009,28.41
UHF42,06/01/2020,30.89
CD,06/01/2021,10.22
CD,12/01/2011,21.02
CD,12/01/2011,17.87
UHF42,01/01/2015,32
UHF42,01/02/2012,39.59
CD,06/01/2009,27.87
CD,01/01/2017,16.94
CD,01/01/2021,14.17
CD,06/01/2021,11.63
UHF42,01/01/2015,49.5
UHF42,01/01/2009,75.2
UHF42,01/02/2012,66.09
UHF42,01/02/2012,49.02
CD,01/01/2015,19.47
CD,06/01/2016,33.06
CD,06/01/2016,15.37
CD,12/01/2020,23.13
CD,12/01/2020,21.63
CD,06/01/2021,12.6
CD,06/01/2013,18.49
CD,06/01/2012,18.77
CD,06/01/2012,15.26
CD,06/01/2013,14.18
CD,01/01/2018,17.08
CD,06/01/2012,17.1
CD,06/01/2013,16.04
UHF42,01/01/2016,13.2
CD,01/01/2005,21.1
CD,01/01/2016,20.7
UHF42,12/01/2012,18.71
UHF42,01/01/2017,25.04
UHF42,01/01/2021,20.31
UHF42,01/01/2017,22.41
UHF42,12/01/2009,16
UHF42,06/01/2015,9.64
UHF42,06/01/2019,10.36
UHF42,12/01/2019,18.46
CD,01/01/2020,14.13
CD,12/01/2008,27.7
CD,06/01/2011,21.39
CD,06/01/2010,21.63
CD,06/01/2016,16.04
UHF42,12/01/2012,19.93
UHF42,06/01/2018,31.28
UHF42,12/01/2011,18.73
UHF42,12/01/2013,14.56
UHF42,12/01/2016,18.77
UHF42,06/01/2018,9.09
